datetime,temp,humidity,windspeed,sealevelpressure,cloudcover,humidity_roll1h,cloudcover_roll1h,rain_next_1h,precip,windspeed_kph,precip_mm_per_hour,wind_baseline,cloud_baseline,precip_baseline
2015-10-18 5:15:00,80.3,86.21,17.9,995.6,100.0,86.21375,100.0,1,0.127,28.807185999999998,0.80645,Moderate Winds,Overcast,Moderate Rains
2015-10-18 14:15:00,80.3,86.21,17.9,997.0,100.0,85.45625,100.0,1,0.197,28.807185999999998,1.25095,Moderate Winds,Overcast,Moderate Rains
2015-10-20 2:15:00,79.4,77.28,4.5,1003.6,90.0,81.615,89.25,1,0.118,7.24203,0.7493,Light Winds,Overcast,Moderate Rains
2015-11-12 11:15:00,89.0,58.97,4.5,1014.7,90.0,60.31625,60.525,1,0.118,7.24203,0.7493,Light Winds,Overcast,Moderate Rains
2015-11-14 17:15:00,87.0,61.65,2.2,1010.6,50.0,60.67125,50.0,1,0.236,3.5405480000000003,1.4986,Light Winds,Partly Cloudy,Moderate Rains
2015-11-18 14:15:00,88.1,65.24,2.2,1011.2,80.0,67.145,58.025,1,0.197,3.5405480000000003,1.25095,Light Winds,Mostly Cloudy,Moderate Rains
2015-11-20 17:15:00,85.7,58.55,4.5,1011.0,60.0,59.84,81.675,1,0.118,7.24203,0.7493,Light Winds,Partly Cloudy,Moderate Rains
2015-11-27 20:15:00,81.2,71.1,2.2,1014.4,80.0,70.7175,86.675,1,0.157,3.5405480000000003,0.99695,Light Winds,Mostly Cloudy,Moderate Rains
2015-11-30 17:15:00,86.3,61.95,4.5,1009.9,80.0,60.7275,86.675,1,0.236,7.24203,1.4986,Light Winds,Mostly Cloudy,Moderate Rains
2015-12-15 11:15:00,76.4,94.18,4.5,1007.6,100.0,94.6075,100.0,1,0.236,7.24203,1.4986,Light Winds,Overcast,Moderate Rains
2015-12-15 14:15:00,77.3,91.41,2.3,1005.0,100.0,94.5075,100.0,1,0.228,3.7014819999999995,1.4478,Light Winds,Overcast,Moderate Rains
2015-12-15 17:15:00,76.7,95.33,2.3,1005.1,100.0,96.9875,100.0,1,0.276,3.7014819999999995,1.7526000000000002,Light Winds,Overcast,Moderate Rains
2015-12-16 20:15:00,73.5,86.38,2.3,1007.0,100.0,90.65125,99.775,1,0.137,3.7014819999999995,0.86995,Light Winds,Overcast,Moderate Rains
2015-12-17 2:15:00,71.7,97.0,4.5,1008.0,100.0,97.97875,100.0,1,0.277,7.24203,1.75895,Light Winds,Overcast,Moderate Rains
2015-12-18 8:15:00,78.5,73.95,4.5,1013.3,90.0,75.69,60.675,1,0.118,7.24203,0.7493,Light Winds,Overcast,Moderate Rains
2015-12-18 23:15:00,74.9,93.01,2.2,1014.5,100.0,95.545,99.85,1,0.157,3.5405480000000003,0.99695,Light Winds,Overcast,Moderate Rains
2015-12-19 2:15:00,75.5,89.7,2.2,1012.4,90.0,93.5625,89.25,1,0.236,3.5405480000000003,1.4986,Light Winds,Overcast,Moderate Rains
2015-12-19 5:15:00,74.0,88.56,2.2,1012.8,100.0,92.76375,99.85,1,0.144,3.5405480000000003,0.9143999999999999,Light Winds,Overcast,Moderate Rains
2015-12-19 14:15:00,74.9,95.3,2.2,1013.1,100.0,94.60625,100.0,1,0.198,3.5405480000000003,1.2573,Light Winds,Overcast,Moderate Rains
2015-12-19 17:15:00,74.6,97.03,4.5,1014.0,100.0,98.0575,100.0,1,0.119,7.24203,0.7556499999999999,Light Winds,Overcast,Moderate Rains
2015-12-22 5:15:00,76.4,91.38,2.2,1015.2,80.0,90.435,58.175,1,0.157,3.5405480000000003,0.99695,Light Winds,Mostly Cloudy,Moderate Rains
2015-12-31 11:15:00,81.8,71.59,4.5,1016.9,100.0,72.57625,99.85,1,0.126,7.24203,0.8000999999999999,Light Winds,Overcast,Moderate Rains
2015-12-31 23:15:00,76.4,88.66,2.2,1016.5,90.0,92.87125,89.4,1,0.118,3.5405480000000003,0.7493,Light Winds,Overcast,Moderate Rains
2016-01-01 8:15:00,75.5,92.46,2.2,1017.8,90.0,95.24625,89.175,1,0.118,3.5405480000000003,0.7493,Light Winds,Overcast,Moderate Rains
2016-02-04 17:15:00,82.1,80.34,5.7,1011.2,100.0,75.00375,91.675,1,0.197,9.173238,1.25095,Light Winds,Overcast,Moderate Rains
